,favorite_count,retweet_count,tweet_id
1846,11101,3787,675798442703122432
1847,1750,537,675781562965868544
1848,1257,388,675740360753160193
1849,2046,928,675710890956750848
1850,2154,771,675707330206547968
1851,693,106,675706639471788032
1852,1953,470,675534494439489536
1853,1276,428,675531475945709568
1854,1122,316,675522403582218240
1855,1414,507,675517828909424640
1856,18482,6485,675501075957489664
1857,3397,1443,675497103322386432
1858,1406,672,675489971617296384
1859,1985,1081,675483430902214656
1860,1623,627,675432746517426176
1861,1838,563,675372240448454658
1862,1136,262,675362609739206656
1863,35178,18963,675354435921575936
1864,4237,2532,675349384339542016
1865,3007,1436,675334060156301312
1866,3920,1795,675166823650848770
1867,6072,2734,675153376133427200
1868,4037,1878,675149409102012420
1869,1026,273,675147105808306176
1870,1300,349,675146535592706048
1871,2305,1011,675145476954566656
1872,1398,542,675135153782571009
1873,2120,877,675113801096802304
1874,1042,283,675111688094527488
1875,3006,1259,675109292475830276
1876,1141,366,675047298674663426
1877,2918,1335,675015141583413248
1878,1057,252,675006312288268288
1879,1672,517,675003128568291329
1880,2433,1232,674999807681908736
1881,934,391,674805413498527744
1882,3240,949,674800520222154752
1883,2697,1225,674793399141146624
1884,1180,278,674790488185167872
1885,871,230,674788554665512960
1886,2169,1335,674781762103414784
1887,1213,532,674774481756377088
1888,1981,883,674767892831932416
1889,852,263,674764817387900928
1890,1456,488,674754018082705410
1891,1580,516,674752233200820224
1892,1514,607,674743008475090944
1893,527,55,674742531037511680
1894,1194,437,674739953134403584
1895,693,103,674737130913071104
1896,1237,510,674690135443775488
1897,1751,729,674670581682434048
1898,994,276,674664755118911488
1899,1533,557,674646392044941312
1900,1111,311,674644256330530816
1901,1806,650,674638615994089473
1902,1617,637,674632714662858753
1903,1013,115,674606911342424069
1904,6676,2275,674468880899788800
1905,1137,393,674447403907457024
1906,1198,426,674436901579923456
1907,1536,592,674422304705744896
1908,731,157,674416750885273600
1909,1289,515,674410619106390016
1910,1607,635,674394782723014656
1911,931,346,674372068062928900
1912,602,83,674330906434379776
1913,1516,570,674318007229923329
1914,12129,7641,674307341513269249
1915,15817,6533,674291837063053312
1916,1682,800,674271431610523648
1917,961,255,674269164442398721
1918,1766,936,674265582246694913
1919,1391,498,674262580978937856
1920,1581,619,674255168825880576
1921,804,186,674082852460433408
1922,1047,316,674075285688614912
1923,6769,2450,674063288070742018
1924,3576,1441,674053186244734976
1925,1564,530,674051556661161984
1926,1520,710,674045139690631169
1927,772,142,674042553264685056
1928,1176,456,674038233588723717
1929,906,240,674036086168010753
1930,1914,1360,674024893172875264
1931,1208,340,674019345211760640
1932,1676,714,674014384960745472
1933,1297,393,674008982932058114
1934,2091,1069,673956914389192708
1935,1251,401,673919437611909120
1936,3406,1799,673906403526995968
1937,994,274,673887867907739649
1938,3289,843,673716320723169284
1939,3815,2303,673715861853720576
1940,1114,325,673711475735838725
1941,908,306,673709992831262724
1942,1153,315,673708611235921920
1943,1177,434,673707060090052608
1944,1337,439,673705679337693185
1945,1532,638,673700254269775872
1946,4067,2165,673697980713705472
1947,1855,700,673689733134946305
1948,1325,534,673688752737402881
1949,1544,479,673686845050527744
1950,1460,521,673680198160809984
1951,1339,397,673662677122719744
1952,769,265,673656262056419329
1953,1194,404,673636718965334016
1954,1691,802,673612854080196609
1955,1273,403,673583129559498752
1956,882,297,673580926094458881
1957,1482,613,673576835670777856
1958,1088,338,673363615379013632
1959,1558,728,673359818736984064
1960,1606,652,673355879178194945
1961,1761,597,673352124999274496
1962,784,229,673350198937153538
1963,2700,1422,673345638550134785
1964,1038,289,673343217010679808
1965,1362,649,673342308415348736
1966,14441,8705,673320132811366400
1967,924,293,673317986296586240
1968,8046,3484,673295268553605120
1969,1134,400,673270968295534593
1970,1510,798,673240798075449344
1971,2410,929,673213039743795200
1972,1822,688,673148804208660480
1973,2092,786,672997845381865473
1974,1001,328,672995267319328768
1975,1039,314,672988786805112832
1976,1338,593,672984142909456390
1977,1930,1079,672980819271634944
1978,1813,1015,672975131468300288
1979,1019,391,672970152493887488
1980,1405,602,672968025906282496
1981,1530,701,672964561327235073
1982,1452,550,672902681409806336
1983,944,459,672898206762672129
1984,1661,897,672884426393653248
1985,1096,405,672877615439593473
1986,1398,623,672834301050937345
1987,1343,533,672828477930868736
1988,1032,348,672640509974827008
1989,1377,542,672622327801233409
1990,1302,644,672614745925664768
1991,1180,424,672609152938721280
1992,1188,445,672604026190569472
1993,1411,661,672594978741354496
1994,1014,367,672591762242805761
1995,782,207,672591271085670400
1996,1089,404,672538107540070400
1997,696,189,672523490734551040
1998,1187,482,672488522314567680
1999,1221,665,672482722825261057
2000,757,137,672481316919734272
2001,1529,770,672475084225949696
2002,1447,598,672466075045466113
2003,6888,3677,672272411274932228
2004,1588,666,672267570918129665
2005,1212,383,672264251789176834
2006,2999,1699,672256522047614977
2007,1515,800,672254177670729728
2008,1833,656,672248013293752320
2009,733,169,672245253877968896
2010,953,347,672239279297454080
2011,1956,1089,672231046314901505
2012,833,231,672222792075620352
2013,2414,1270,672205392827572224
2014,1074,408,672169685991993344
2015,918,395,672160042234327040
2016,1876,792,672139350159835138
2017,2578,1253,672125275208069120
2018,1063,395,672095186491711488
2019,1003,402,672082170312290304
2020,1389,564,672068090318987265
2021,9016,4519,671896809300709376
2022,1415,618,671891728106971137
2023,3693,1488,671882082306625538
2024,1507,748,671879137494245376
2025,1330,601,671874878652489728
2026,1191,548,671866342182637568
2027,977,502,671855973984772097
2028,7527,3811,671789708968640512
2029,1269,572,671768281401958400
2030,1788,999,671763349865160704
2031,1430,841,671744970634719232
2032,779,248,671743150407421952
2033,1534,819,671735591348891648
2034,9119,4795,671729906628341761
2035,13679,7931,671561002136281088
2036,967,229,671550332464455680
2037,1444,658,671547767500775424
2038,2126,1145,671544874165002241
2039,1166,616,671542985629241344
2040,993,436,671538301157904385
2041,1253,441,671536543010570240
2042,1092,631,671533943490011136
2043,896,280,671528761649688577
2044,1499,582,671520732782923777
2045,1010,319,671518598289059840
2046,1734,791,671511350426865664
2047,7495,3866,671504605491109889
2048,980,481,671497587707535361
2049,1073,516,671488513339211776
2050,621,226,671486386088865792
2051,806,253,671485057807351808
2052,1513,805,671390180817915904
2053,1193,325,671362598324076544
2054,426,157,671357843010908160
2055,508,119,671355857343524864
2056,1031,476,671347597085433856
2057,788,241,671186162933985280
2058,1193,378,671182547775299584
2059,931,390,671166507850801152
2060,1763,1198,671163268581498880
2061,401,89,671159727754231808
2062,769,241,671154572044468225
2063,714,166,671151324042559489
2064,713,254,671147085991960577
2065,1246,713,671141549288370177
2066,996,448,671138694582165504
2067,796,212,671134062904504320
2068,3729,2763,671122204919246848
2069,1436,842,671115716440031232
2070,1225,478,671109016219725825
2071,1175,317,670995969505435648
2072,7989,4324,670842764863651840
2073,634,213,670840546554966016
2074,1189,758,670838202509447168
2075,474,135,670833812859932673
2076,780,242,670832455012716544
2077,5961,4485,670826280409919488
2078,824,205,670823764196741120
2079,647,105,670822709593571328
2080,3410,1708,670815497391357952
2081,1202,295,670811965569282048
2082,1234,546,670807719151067136
2083,2098,1035,670804601705242624
2084,362,95,670803562457407488
2085,780,262,670797304698376195
2086,889,298,670792680469889025
2087,700,255,670789397210615808
2088,640,218,670786190031921152
2089,872,431,670783437142401025
2090,1691,863,670782429121134593
2091,831,317,670780561024270336
2092,345,77,670778058496974848
2093,1154,466,670764103623966721
2094,475,123,670755717859713024
2095,1030,558,670733412878163972
2096,887,403,670727704916926465
2097,1301,547,670717338665226240
2098,814,405,670704688707301377
2099,632,266,670691627984359425
2100,799,315,670679630144274432
2101,267,45,670676092097810432
2102,11452,5537,670668383499735048
2103,1635,835,670474236058800128
2104,375,90,670468609693655041
2105,1048,608,670465786746662913
2106,580,225,670452855871037440
2107,1264,729,670449342516494336
2108,7120,2153,670444955656130560
2109,690,213,670442337873600512
2110,1127,570,670435821946826752
2111,1501,708,670434127938719744
2112,345,122,670433248821026816
2113,1484,694,670428280563085312
2114,551,179,670427002554466305
2115,1415,709,670421925039075328
2116,668,342,670420569653809152
2117,604,350,670417414769758208
2118,2176,991,670411370698022913
2119,600,249,670408998013820928
2120,460,173,670403879788544000
2121,593,234,670385711116361728
2122,785,295,670374371102445568
2123,344,71,670361874861563904
2124,451,122,670338931251150849
2125,4110,1359,670319130621435904
2126,452,151,670303360680108032
2127,750,315,670290420111441920
2128,1106,365,670093938074779648
2129,740,275,670086499208155136
2130,2390,1373,670079681849372674
2131,1674,874,670073503555706880
2132,676,278,670069087419133954
2133,822,373,670061506722140161
2134,716,357,670055038660800512
2135,684,191,670046952931721218
2136,801,118,670040295598354432
2137,625,306,670037189829525505
2138,352,100,670003130994700288
2139,344,92,669993076832759809
2140,471,175,669972011175813120
2141,317,65,669970042633789440
2142,536,183,669942763794931712
2143,400,115,669926384437997569
2144,250,64,669923323644657664
2145,858,431,669753178989142016
2146,289,71,669749430875258880
2147,551,99,669684865554620416
2148,412,119,669683899023405056
2149,375,146,669682095984410625
2150,712,311,669680153564442624
2151,860,482,669661792646373376
2152,3769,1963,669625907762618368
2153,1006,401,669603084620980224
2154,550,163,669597912108789760
2155,1587,1017,669583744538451968
2156,467,156,669573570759163904
2157,1684,1085,669571471778410496
2158,248,61,669567591774625800
2159,413,133,669564461267722241
2160,383,83,669393256313184256
2161,1425,792,669375718304980992
2162,524,196,669371483794317312
2163,485,172,669367896104181761
2164,669,252,669363888236994561
2165,390,134,669359674819481600
2166,2889,1390,669354382627049472
2167,687,281,669353438988365824
2168,474,207,669351434509529089
2169,1081,452,669328503091937280
2170,610,127,669327207240699904
2171,525,223,669324657376567296
2172,958,422,669216679721873412
2173,468,183,669214165781868544
2174,1074,522,669203728096960512
2175,698,336,669037058363662336
2176,785,403,669015743032369152
2177,610,269,669006782128353280
2178,22118,6965,669000397445533696
2179,468,254,668994913074286592
2180,802,381,668992363537309700
2181,726,356,668989615043424256
2182,961,516,668988183816871936
2183,578,183,668986018524233728
2184,573,340,668981893510119424
2185,842,382,668979806671884288
2186,1386,641,668975677807423489
2187,161,25,668967877119254528
2188,757,263,668960084974809088
2189,300,77,668955713004314625
2190,284,63,668932921458302977
2191,338,107,668902994700836864
2192,422,164,668892474547511297
2193,566,322,668872652652679168
2194,479,184,668852170888998912
2195,467,150,668826086256599040
2196,610,291,668815180734689280
2197,749,409,668779399630725120
2198,562,233,668655139528511488
2199,962,588,668645506898350081
2200,939,576,668643542311546881
2201,1145,573,668641109086707712
2202,1114,528,668636665813057536
2203,3024,1788,668633411083464705
2204,763,349,668631377374486528
2205,341,123,668627278264475648
2206,417,140,668625577880875008
2207,1551,851,668623201287675904
2208,211,45,668620235289837568
2209,654,341,668614819948453888
2210,1760,1174,668587383441514497
2211,265,62,668567822092664832
2212,561,250,668544745690562560
2213,497,231,668542336805281792
2214,265,79,668537837512433665
2215,496,242,668528771708952576
2216,345,116,668507509523615744
2217,436,146,668496999348633600
2218,453,253,668484198282485761
2219,491,162,668480044826800133
2220,936,560,668466899341221888
2221,656,319,668297328638447616
2222,264,34,668291999406125056
2223,535,149,668286279830867968
2224,886,248,668274247790391296
2225,592,261,668268907921326080
2226,1385,667,668256321989451776
2227,1056,523,668248472370458624
2228,6614,3100,668237644992782336
2229,323,115,668226093875376128
2230,537,215,668221241640230912
2231,586,206,668204964695683073
2232,696,210,668190681446379520
2233,525,208,668171859951755264
2234,522,336,668154635664932864
2235,592,306,668142349051129856
2236,709,265,668113020489474048
2237,1356,866,667937095915278337
2238,318,119,667924896115245057
2239,222,59,667915453470232577
2240,523,329,667911425562669056
2241,905,396,667902449697558528
2242,2011,1180,667886921285246976
2243,868,530,667885044254572545
2244,409,127,667878741721415682
2245,667,440,667873844930215936
2246,3172,1110,667866724293877760
2247,253,86,667861340749471744
2248,303,68,667832474953625600
2249,1111,535,667806454573760512
2250,346,101,667801013445750784
2251,736,358,667793409583771648
2252,434,261,667782464991965184
2253,243,61,667773195014021121
2254,476,243,667766675769573376
2255,398,162,667728196545200128
2256,517,341,667724302356258817
2257,0,37,667550904950915073
2258,0,34,667550882905632768
2259,6138,2454,667549055577362432
2260,355,138,667546741521195010
2261,917,568,667544320556335104
2262,220,72,667538891197542400
2263,866,576,667534815156183040
2264,501,264,667530908589760512
2265,1798,1198,667524857454854144
2266,389,203,667517642048163840
2267,7148,2272,667509364010450944
2268,563,231,667502640335572993
2269,565,294,667495797102141441
2270,559,242,667491009379606528
2271,273,102,667470559035432960
2272,203,66,667455448082227200
2273,327,96,667453023279554560
2274,833,620,667443425659232256
2275,483,257,667437278097252352
2276,326,89,667435689202614272
2277,489,234,667405339315146752
2278,211,60,667393430834667520
2279,385,173,667369227918143488
2280,516,258,667211855547486208
2281,658,282,667200525029539841
2282,414,115,667192066997374976
2283,784,449,667188689915760640
2284,15075,6618,667182792070062081
2285,200,58,667177989038297088
2286,640,484,667176164155375616
2287,262,88,667174963120574464
2288,235,97,667171260800061440
2289,2819,1241,667165590075940865
2290,268,66,667160273090932737
2291,49720,18285,667152164079423490
2292,4851,2387,667138269671505920
2293,346,135,667119796878725120
2294,349,132,667090893657276420
2295,425,134,667073648344346624
2296,88,14,667070482143944705
2297,175,51,667065535570550784
2298,227,57,667062181243039745
2299,198,54,667044094246576128
2300,471,237,667012601033924608
2301,258,102,666996132027977728
2302,2679,1040,666983947667116034
2303,857,584,666837028449972224
2304,222,83,666835007768551424
2305,266,105,666826780179869698
2306,540,267,666817836334096384
2307,250,95,666804364988780544
2308,800,521,666786068205871104
2309,404,211,666781792255496192
2310,368,186,666776908487630848
2311,244,71,666739327293083650
2312,449,234,666701168228331520
2313,196,51,666691418707132416
2314,923,608,666649482315059201
2315,238,88,666644823164719104
2316,545,223,666454714377183233
2317,107,23,666447344410484738
2318,131,52,666437273139982337
2319,170,54,666435652385423360
2320,330,204,666430724426358785
2321,171,90,666428276349472768
2322,327,118,666421158376562688
2323,129,48,666418789513326592
2324,459,339,666411507551481857
2325,113,44,666407126856765440
2326,172,92,666396247373291520
2327,194,100,666373753744588802
2328,804,595,666362758909284353
2329,229,77,666353288456101888
2330,307,146,666345417576210432
2331,204,96,666337882303524864
2332,522,368,666293911632134144
2333,152,71,666287406224695296
2334,184,82,666273097616637952
2335,108,37,666268910803644416
2336,14765,6871,666104133288665088
2337,81,16,666102155909144576
2338,164,73,666099513787052032
2339,169,79,666094000022159362
2340,121,47,666082916733198337
2341,335,174,666073100786774016
2342,154,67,666071193221509120
2343,496,232,666063827256086533
2344,115,61,666058600524156928
2345,304,146,666057090499244032
2346,448,261,666055525042405380
2347,1253,879,666051853826850816
2348,136,60,666050758794694657
2349,111,41,666049248165822465
2350,311,147,666044226329800704
2351,128,47,666033412701032449
2352,132,48,666029285002620928
2353,2535,532,666020888022790149
